timestamp,frame_number,x1,y1,x2,y2,center_x,center_y,court_relative_x,court_relative_y,court_position_x_meters,court_position_y_meters,prev_x,prev_y,distance_pixels,distance_meters,speed_ms,speed_kmh,estimated_height_meters,distance_to_net_meters,court_region
2024-01-01 00:00:00.366630,11,776.865966796875,717.3300170898438,796.8065185546875,738.3931884765625,786.8362426757812,727.8616027832031,1.756330898829869,2.1662547701881048,19.266949960163664,51.47021333966937,778.4598083496094,769.5899047851562,42.56073119657222,1.0421679045232082,31.265037135696247,112.5541336885065,2.0,39.59021333966937,behind_near_baseline
2024-01-01 00:00:00.433290,13,794.0425415039062,645.8488159179688,814.6254272460938,669.4090576171875,804.333984375,657.6289367675781,1.7953883579799108,1.9572289784749348,19.69541028703962,46.503760528564456,786.8362426757812,727.8616027832031,72.37954365865335,1.7723294507487215,53.169883522461646,191.41158068086193,2.0,34.62376052856445,behind_near_baseline
2024-01-01 00:00:00.466620,14,802.1651000976562,607.8372802734375,821.5535888671875,626.939453125,811.8593444824219,617.3883666992188,1.8121860367911202,1.837465377081008,19.87968082359859,43.65817735944476,804.333984375,657.6289367675781,40.93817929723936,1.0024371135953478,30.073113407860433,108.26320826829756,2.0,31.778177359444754,behind_near_baseline
2024-01-01 00:00:00.499950,15,815.6656494140625,570.2180786132812,831.7080688476562,587.182373046875,823.6868591308594,578.7002258300781,1.8385867391313826,1.7223221006847562,20.169296528271268,40.92237311226981,811.8593444824219,617.3883666992188,40.45568373751051,0.9906224343760944,29.718673031282833,106.98722291261821,2.0,29.042373112269807,behind_near_baseline
2024-01-01 00:00:00.533280,16,817.920654296875,550.3412475585938,836.8665771484375,572.6372680664062,827.3936157226562,561.4892578125,1.846860749380929,1.6710989815848214,20.260062420708792,39.705311802455356,823.6868591308594,578.7002258300781,17.605608894125947,0.43110162850125366,12.93304885503761,46.5589758781354,2.0,27.825311802455353,behind_near_baseline
2024-01-01 00:00:00.566610,17,826.039306640625,523.3566284179688,842.9197998046875,537.5077514648438,834.4795532226562,530.4321899414062,1.8626775741577148,1.578667231968471,20.433572988510132,37.50913343157087,827.3936157226562,561.4892578125,31.855171872140794,0.7800250791013047,23.40075237303914,84.2427085429409,2.0,25.62913343157087,behind_near_baseline
2024-01-01 00:00:00.766590,23,864.4266357421875,401.8250427246094,878.4759521484375,415.1029357910156,871.4512939453125,408.4639892578125,1.9452037811279297,1.2156666346958704,21.33888547897339,28.884239240373883,834.4795532226562,530.4321899414062,127.44862333527466,3.1207843705088463,93.6235311152654,337.04471201495545,1.9313332693917409,17.004239240373884,behind_near_baseline
2024-01-01 00:00:00.833250,25,871.6708374023438,379.7630310058594,882.8516235351562,392.2004699707031,877.26123046875,385.98175048828125,1.958172389439174,1.1487552097865514,21.48115111214774,27.294423784528465,871.4512939453125,408.4639892578125,23.22081873010913,0.5685990657796811,17.057971973390433,61.40869910420556,1.7975104195731029,15.414423784528465,behind_near_baseline
2024-01-01 00:00:00.966570,29,889.1182250976562,332.68560791015625,903.0888061523438,347.915283203125,896.103515625,340.3004455566406,2.0002310616629466,1.0127989451090496,21.942534746442526,24.06410293579102,877.26123046875,385.98175048828125,49.414707630086944,1.2099985328170844,36.29995598451253,130.6798415442451,1.525597890218099,12.184102935791019,behind_near_baseline
2024-01-01 00:00:00.999900,30,895.3753051757812,327.2961120605469,906.6926879882812,340.0549011230469,901.0339965820312,333.6755065917969,2.0112365995134627,0.9930818648565383,22.063265496662687,23.59562510899135,896.103515625,340.3004455566406,8.258296359150158,0.2022176586157974,6.066529758473922,21.83950713050612,1.4861637297130765,11.715625108991349,behind_near_baseline
2024-01-01 00:00:01.033230,31,897.4423828125,324.1624450683594,908.5535888671875,337.8237609863281,902.9979858398438,330.99310302734375,2.0156205041067943,0.9850985209147135,22.111356930051535,23.405940856933594,901.0339965820312,333.6755065917969,3.3245364620340268,0.08140661827793141,2.4421985483379425,8.791914774016593,1.470197041829427,11.525940856933593,behind_near_baseline
2024-01-01 00:00:01.299870,39,921.5408935546875,304.8014831542969,930.4281005859375,314.6234436035156,925.9844970703125,309.71246337890625,2.066929680960519,0.9217632838657924,22.674218600136896,21.90109562465123,902.9979858398438,330.99310302734375,31.32483555256302,0.767038941990215,23.01116825970645,82.84020573494323,1.3435265677315849,10.02109562465123,behind_near_baseline
2024-01-01 00:00:01.333200,40,921.5603637695312,304.3692321777344,931.7146606445312,314.9925842285156,926.6375122070312,309.680908203125,2.068387304033552,0.9216693696521577,22.690208725248066,21.89886422293527,925.9844970703125,309.71246337890625,0.6537771010844547,0.016008783033251046,0.4802634909975314,1.7289485675911132,1.3433387393043155,10.01886422293527,behind_near_baseline
2024-01-01 00:00:01.499850,45,934.220947265625,309.2342834472656,949.8901977539062,325.45550537109375,942.0555725097656,317.3448944091797,2.1028026172092984,0.9444788524082729,23.067744710786005,22.440817533220564,926.6375122070312,309.680908203125,17.21781833059433,0.42160595331834777,12.648178599550434,45.53344295838156,1.3889577048165458,10.560817533220563,behind_near_baseline
2024-01-01 00:00:01.533180,46,935.1817016601562,309.623779296875,951.19775390625,328.39044189453125,943.1897277832031,319.0071105957031,2.1053342138017928,0.9494259243919736,23.09551632540567,22.558359963553293,942.0555725097656,317.3448944091797,2.012280009095804,0.049273910044153955,1.4782173013246187,5.321582284768628,1.3988518487839472,10.678359963553293,behind_near_baseline
2024-01-01 00:00:01.666500,50,942.381591796875,278.572998046875,955.385009765625,292.7205505371094,948.88330078125,285.6467742919922,2.1180430821010043,0.8501392092023577,23.23493261064802,20.19930761064802,943.1897277832031,319.0071105957031,33.84270692159217,0.8286930690398797,24.860792071196393,89.49885145630702,1.2002784184047155,8.31930761064802,near_court
2024-01-01 00:00:01.699830,51,943.698486328125,262.3193664550781,957.1473999023438,279.2846374511719,950.4229431152344,270.802001953125,2.1214797837393626,0.8059583391462054,23.27263322762081,19.14957013811384,948.88330078125,285.6467742919922,14.924401639911506,0.36544795979872596,10.963438793961778,39.4683796582624,1.1119166782924108,7.26957013811384,near_court
2024-01-01 00:00:01.733160,52,945.1557006835938,260.5910949707031,955.0924682617188,270.554443359375,950.1240844726562,265.57276916503906,2.1208126885550365,0.790395146324521,23.26531519344875,18.77978867667062,950.4229431152344,270.802001953125,5.23776593981028,0.12825511687437224,3.8476535062311674,13.851552622432203,1.080790292649042,6.899788676670619,near_court
2024-01-01 00:00:01.766490,53,944.5079956054688,249.00526428222656,956.9967041015625,265.5333557128906,950.7523498535156,257.2693099975586,2.122215066637312,0.7656824702308291,23.280699281011312,18.192615492684503,950.1240844726562,265.57276916503906,8.32719349689929,0.20390471576112768,6.11714147283383,22.02170930220179,1.0313649404616583,6.312615492684502,near_court
2024-01-01 00:00:01.833150,55,945.50537109375,235.54537963867188,955.1722412109375,244.97434997558594,950.3388061523438,240.2598648071289,2.1212919780186246,0.7150591214497884,23.270572998864314,16.989804725646973,950.7523498535156,257.2693099975586,17.014471607399702,0.4166266819936936,12.49880045981081,44.99568165531891,0.9301182428995769,5.109804725646972,near_court
2024-01-01 00:00:01.866480,56,944.6506958007812,231.89891052246094,956.10888671875,243.81568908691406,950.3797912597656,237.8572998046875,2.1213834626334056,0.7079086303710938,23.27157658508846,16.81990905761719,950.3388061523438,240.2598648071289,2.402914557362924,0.05883922476399838,1.7651767429199514,6.354636274511825,0.9158172607421875,4.939909057617188,near_court
2024-01-01 00:00:02.033130,61,897.7274780273438,254.57923889160156,913.4353637695312,269.2491455078125,905.5814208984375,261.91419219970703,2.0213871002197266,0.77950652440389,22.1746164894104,18.521075019836427,950.3797912597656,237.8572998046875,50.84907136552516,1.245121234106721,37.35363702320163,134.47309328352586,1.05901304880778,6.641075019836427,near_court
2024-01-01 00:00:02.066460,62,888.55029296875,261.9076843261719,904.4691162109375,281.136962890625,896.5097045898438,271.52232360839844,2.0011377334594727,0.8081021535964239,21.952480936050417,19.200507169451033,905.5814208984375,261.91419219970703,13.21409194573309,0.3235682782247589,9.707048346742768,34.94537404827397,1.1162043071928478,7.320507169451032,near_court
2024-01-01 00:00:02.133120,64,873.3306884765625,285.5590515136719,886.4271240234375,299.3630065917969,879.87890625,292.4610290527344,1.9640154157366072,0.8704197293236142,21.545249110630582,20.681172768729077,896.5097045898438,271.52232360839844,26.739723990819595,0.6547651164716316,19.642953494148948,70.71463257893622,1.2408394586472284,8.801172768729076,near_court
2024-01-01 00:00:02.199780,66,849.5805053710938,320.237548828125,864.5323486328125,337.7112731933594,857.0564270019531,328.9744110107422,1.9130723817007882,0.9790905089605422,20.98640402725765,23.263190492902485,879.87890625,292.4610290527344,43.059175805383234,1.0543731218416386,31.631193655249156,113.87229715889697,1.4581810179210843,11.383190492902484,behind_near_baseline
2024-01-01 00:00:02.233110,67,845.5717163085938,329.2499694824219,860.6921997070312,345.46954345703125,853.1319580078125,337.35975646972656,1.9043124062674386,1.0040468942551386,20.8903070967538,23.856154207502094,857.0564270019531,328.9744110107422,9.258265245308163,0.2267035038862289,6.801105116586867,24.48397841971272,1.5080937885102772,11.976154207502093,behind_near_baseline
2024-01-01 00:00:02.299770,69,823.5110473632812,374.7706604003906,836.6864013671875,388.9851379394531,830.0987243652344,381.8778991699219,1.8528989383152552,1.1365413665771484,20.32630135331835,27.00422286987305,853.1319580078125,337.35975646972656,50.123795561674555,1.2273616904276115,36.820850712828346,132.55506256618204,1.7730827331542969,15.12422286987305,behind_near_baseline
2024-01-01 00:00:02.466420,74,776.7041015625,489.8280944824219,792.926513671875,507.3977966308594,784.8153076171875,498.6129455566406,1.7518198830740792,1.4839670998709542,19.21746411732265,35.25905829293387,830.0987243652344,381.8778991699219,125.21045837823081,3.0659793044848036,91.9793791345441,331.1257648843588,2.0,23.37905829293387,behind_near_baseline
2024-01-01 00:00:02.499750,75,766.025390625,524.4882202148438,783.5216674804688,543.3444213867188,774.7735290527344,533.9163208007812,1.729405198778425,1.5890366690499442,18.971575030599322,37.755511256626676,784.8153076171875,498.6129455566406,36.70375485377635,0.8987504257721576,26.96251277316473,97.06504598339302,2.0,25.875511256626673,behind_near_baseline
2024-01-01 00:00:02.533080,76,761.31787109375,541.3094482421875,781.3789672851562,559.879638671875,771.3484191894531,550.5945434570312,1.721759864262172,1.6386742364792597,18.88770571095603,38.934899858747215,774.7735290527344,533.9163208007812,17.026288161164114,0.41691602930350524,12.507480879105158,45.02693116477857,2.0,27.054899858747213,behind_near_baseline
2024-01-01 00:00:02.566410,77,748.7648315429688,580.1265258789062,766.3665771484375,601.5238647460938,757.5657043457031,590.8251953125,1.6909948757716589,1.7584083193824405,18.5502137872151,41.77978166852679,771.3484191894531,550.5945434570312,42.52609289812618,1.041319730117063,31.239591903511887,112.4625308526428,2.0,29.899781668526785,behind_near_baseline
