ball_center_y,time_seconds,player_1_center_y,player_2_center_y,ball_center_x,total_activity_speed,video_transition,timestamp,activity_intensity,global_frame_number,player_2_center_x,ball_trajectory_curvature,players_distance_meters,all_objects_detected,player_1_center_x
365.75418696790626,355.6333333333333,799.9897155761719,215.8833236694336,935.0754310417733,64.51094660310135,False,2024-01-01 00:05:55.597769999,very_high,10669,649.6284484863281,0.009964546023103668,5.676814117718908,False,1027.1736450195312
374.7286955465272,355.6666666666667,799.1904907226562,213.9755706787109,944.3694183918149,64.51570198938742,False,2024-01-01 00:05:55.631100000,very_high,10670,653.9974975585938,0.0019623399852005566,5.727634427405347,False,1041.22314453125
386.18022550126005,355.7,798.7843933105469,212.58218383789065,956.1959849577421,54.336342136654935,False,2024-01-01 00:05:55.664430000,high,10671,657.5930786132812,6.561944641728004e-05,5.754203343995118,False,1049.2130126953125
400.05137023174075,355.7333333333333,798.2208862304688,211.27914428710932,969.9872050567488,52.9046091193841,False,2024-01-01 00:05:55.697760000,high,10672,661.7820129394531,0.0008174135178116391,5.781140777355743,False,1058.2195739746094
416.28472313760466,355.76666666666665,797.3393859863281,210.3792724609375,985.1751530060296,55.576065244945255,False,2024-01-01 00:05:55.731089999,high,10673,666.3584899902344,0.0012018257166148173,5.812932194831992,False,1069.6868896484375
434.82287761848795,355.8,796.0689086914062,210.2140731811524,1001.191903122779,47.31681371375722,False,2024-01-01 00:05:55.764420000,high,10674,669.7748718261719,0.0014656267794152628,5.8189441363306,False,1076.0010986328125
455.60842707402594,355.8333333333333,794.6642150878906,211.1924362182617,1017.4695297241902,51.52058511466446,False,2024-01-01 00:05:55.797750000,high,10675,674.8743896484375,0.0016933442035034774,5.818339757908272,False,1084.38720703125
478.58396490385473,355.8666666666667,793.5267333984375,211.2738494873047,1033.4401071274588,56.56200894996705,False,2024-01-01 00:05:55.831079999,high,10676,682.7453002929688,0.0019185410064858324,5.8180828245219995,False,1093.9347534179688
503.6920845076097,355.9,792.17431640625,211.3523025512696,1048.5357096497783,48.71060236865537,False,2024-01-01 00:05:55.864410000,high,10677,687.4285583496094,0.00215395459538067,5.818179041704437,False,1100.6570434570312
530.8001708984375,355.93333333333334,790.0979919433594,211.2715301513672,1061.5322875976562,49.60540660313836,False,2024-01-01 00:05:55.897740000,high,10678,691.9968872070312,0.0030509845488141483,5.821657707427262,True,1108.745849609375
556.4579772949219,355.96666666666664,786.6644897460938,211.34803771972656,1075.4398803710938,122.3687443903759,False,2024-01-01 00:05:55.931070000,very_high,10679,697.0240173339844,0.0017517414707378068,5.811215149290467,True,1116.4371337890625
570.7820129394531,356.0,784.807861328125,211.60104370117188,1086.3456420898438,125.29903691523039,False,2024-01-01 00:05:55.964399999,very_high,10680,700.5419311523438,0.013813902793873288,5.803511425175438,True,1121.240478515625
595.6577453613281,356.03333333333336,784.0466003417969,212.062240600586,1100.7402954101562,157.25234913458615,False,2024-01-01 00:05:55.997730000,very_high,10681,707.3556213378906,0.0027422038789419166,5.81312879466142,True,1131.6953125
627.5093688964844,356.06666666666666,783.5599365234375,211.74444580078125,1119.3731079101562,164.2884384030604,False,2024-01-01 00:05:56.031060000,very_high,10682,716.6197204589844,9.973926316417111e-05,5.813590380003246,True,1141.2817993164062
655.4656413011433,356.1,783.316162109375,211.8222274780273,1136.2551750329717,69.10343405449811,False,2024-01-01 00:05:56.064389999,very_high,10683,723.7250366210938,0.00048281308651674154,5.808788299061313,False,1147.833251953125
677.447172129944,356.1333333333333,783.4608459472656,211.88671112060547,1151.7822015987194,65.30541522418592,False,2024-01-01 00:05:56.097720000,very_high,10684,734.0823364257812,0.0032312800349987973,5.786934166085495,False,1153.5728759765625
694.165961336004,356.1666666666667,784.3844299316406,211.08678436279297,1165.8711760950573,57.346205140536746,False,2024-01-01 00:05:56.131050000,high,10685,741.8970336914062,0.004794115241772842,5.7841337218277005,False,1158.4456176757812
706.3130340329095,356.2,784.9800109863281,211.56494903564453,1178.700229401327,48.116994171207715,False,2024-01-01 00:05:56.164380000,high,10686,745.8134765625,0.00786027395827677,5.783186756372565,False,1162.0029296875
714.5794153342472,356.2333333333333,785.5829467773438,211.4471969604492,1190.4474923968721,56.123109638210664,False,2024-01-01 00:05:56.197709999,high,10687,754.3374938964844,0.012364237894536058,5.774667901890832,False,1167.7485961914062
719.6561303536032,356.26666666666665,785.9191589355469,211.9914169311524,1201.291095961035,75.48566831628962,False,2024-01-01 00:05:56.231040000,very_high,10688,767.9415893554688,0.01747800389892087,5.7630600152133,False,1179.20458984375
722.234204204564,356.3,786.3038940429688,213.1533966064453,1211.4091709731574,68.24375897775113,False,2024-01-01 00:05:56.264370000,very_high,10689,777.2404174804688,0.020565950982124402,5.750673317135554,False,1186.98193359375
723.0046620007159,356.3333333333333,786.2031860351562,214.3922958374024,1220.9798483125837,69.14411672019206,False,2024-01-01 00:05:56.297699999,very_high,10690,787.6554870605469,0.01906752036244312,5.7360384600278955,False,1196.187744140625
722.6585288556455,356.3666666666667,786.5570373535156,215.760482788086,1230.1812588586556,53.175356861347595,False,2024-01-01 00:05:56.331030000,high,10691,794.2381591796875,0.013323967790414996,5.728523943669005,False,1202.606201171875
721.8868298829387,356.4,786.3273620605469,216.7268295288086,1239.1915334907158,29.748214564988537,False,2024-01-01 00:05:56.364360000,medium,10692,797.0328063964844,0.0053842123987484485,5.7220336234663955,False,1205.7048950195312
721.3805901961823,356.43333333333334,785.3197937011719,217.663818359375,1248.1888030881069,21.770827681603002,False,2024-01-01 00:05:56.397690000,medium,10693,798.5885925292969,0.0032547568775776097,5.705509834412157,False,1206.4979248046875
721.8318481445312,356.46666666666664,784.0424499511719,217.62828826904297,1257.3466186523438,21.841035875567506,False,2024-01-01 00:05:56.431019999,medium,10694,800.1194763183594,0.011281606660954971,5.676833921478042,True,1203.7269897460938
724.0395444547011,356.5,782.8875122070312,217.3511505126953,1266.851404594133,26.079879709228898,False,2024-01-01 00:05:56.464350000,medium,10695,802.2265930175781,0.01714428727850058,5.636697289443394,False,1198.5556640625
729.2525205461604,356.53333333333336,779.7027282714844,216.30992889404297,1276.8403216487368,31.065448724217813,False,2024-01-01 00:05:56.497680000,high,10696,806.9941711425781,0.019221963706837677,5.590610565523392,False,1196.5194702148438
738.8268127441406,356.56666666666666,776.0372619628906,215.0308151245117,1287.4764404296875,33.28004804665855,False,2024-01-01 00:05:56.531010000,high,10697,812.2845764160156,0.013713630064047265,5.550419289091032,True,1196.591796875
750.7899301755785,356.6,773.4490966796875,213.8292694091797,1298.0369007977135,44.02105129078306,False,2024-01-01 00:05:56.564339999,high,10698,815.3103637695312,0.006431131459473334,5.565622739694711,False,1204.9033203125
749.8460083007812,356.6333333333333,767.4473876953125,212.5168228149414,1304.5256958007812,45.06857449414264,False,2024-01-01 00:05:56.597670000,high,10699,818.5405883789062,0.31070120368740495,5.554752755880878,True,1212.4881591796875
722.4063937610189,356.6666666666667,760.4756164550781,211.93557739257807,1303.5812716380517,44.91530650683201,False,2024-01-01 00:05:56.631000000,high,10700,823.6568908691406,0.008645812109297813,5.470301846721232,False,1208.7164306640625
674.77348604921,356.7,756.2767944335938,211.4938735961914,1297.1583231652667,38.217807396670715,False,2024-01-01 00:05:56.664329999,high,10701,826.5326843261719,0.001182128203322247,5.411048306620139,False,1204.2901000976562
618.3993530273438,356.7333333333333,750.8398742675781,211.113510131836,1289.2244873046875,38.898036720010836,False,2024-01-01 00:05:56.697660000,high,10702,832.03759765625,8.576040695651493e-05,5.343837993345124,True,1202.6244506835938
568.9900817871094,356.76666666666665,747.7743225097656,210.8546981811524,1278.7772827148438,118.22774229772052,False,2024-01-01 00:05:56.730990000,very_high,10703,835.8230895996094,0.0015290859088745185,5.302116665847261,True,1201.4588623046875
